0,1,2,3,4,5,6,7,8,9,10,11,12,subtype
4.495408167,1.383907693,1.494095203,-5.102355942,1.301204706,-1.203703292,0.969000841,14.04178864,1.564000556,1.948218121,1.875998046,0.78526203,2.497400283,1
4.58729108,2.600520548,0.822025206,5.109539798,0.481723816,5.822243718,1.139249168,2.051301167,3.080633548,2.383660204,2.594422491,0.860865724,1.52575498,2
7.014394841,2.042862793,1.816926611,1.06493656,0.463046384,12.18441911,0.978091594,7.314339211,1.69814617,2.778641854,1.208609768,0.723385439,2.012974429,0
4.076283246,2.535757858,0.960578034,3.125142192,0.227070098,0.642700383,-0.029817959,5.150147633,2.503806593,2.193823577,1.065491496,1.02965844,1.481097363,1
6.146796339,2.704318887,1.08477052,2.471345705,0.907461276,9.297907442,0.69974645,7.158395379,2.555787053,2.550646764,1.991288741,1.16981058,1.073057003,0
5.594176495,3.06839169,1.39220071,4.814243545,0.410049895,-2.162892519,0.845879227,2.38037877,2.724051947,2.08661323,2.052439539,2.284277745,1.754065917,1
4.060013938,2.53876291,0.420386799,-3.895182415,1.159593632,3.570199601,1.490761081,7.168605632,3.556957317,2.454871045,3.892086958,1.877136272,1.747460762,1
6.382494444,2.094618119,0.46939048,7.315634171,0.854146606,8.243509588,1.083123479,7.504999449,3.088017489,3.682947591,1.333363678,0.879528588,1.878142492,0
6.552594398,2.830010282,0.820586986,12.74096813,0.154778817,0.280179673,1.171832253,10.86218912,2.550241466,3.508733906,1.621487985,1.476747369,1.600737564,0
5.384418286,1.946670441,0.791731655,8.851431932,0.82853048,0.933957826,0.874491323,3.952704835,2.074817649,2.777896939,1.953420294,2.197793605,1.304291945,2
4.754391085,1.847535061,1.216319232,0.892810215,1.069151669,3.818900993,0.520343929,4.414358472,3.311559949,3.372312171,2.4787135,0.58599054,2.084804962,1
5.449011147,2.840163853,0.979408878,1.26253109,0.321872321,1.818739808,0.504075958,6.240536876,3.161517504,3.395512133,2.222460162,1.859402938,1.577500004,1
3.74438234,2.884008408,0.686712698,2.87310407,1.131006971,3.651310419,1.002045098,7.628137198,2.770880639,3.322157574,2.981909919,1.458786582,2.40376783,0
7.283082988,2.423260675,0.554304543,0.207470347,0.57239364,4.040244893,0.517055994,9.178121082,2.466760662,3.344009851,1.162066691,1.471702923,1.405861182,1
4.258120718,1.715719703,-0.073403036,2.079683136,1.313607393,0.368081683,0.141682853,5.11733214,2.21533452,2.712867298,0.701442719,1.105014578,1.202971714,1
2.403792181,1.372199001,1.093282229,4.471832793,1.135312935,1.470896781,1.212003032,0.727580111,2.440048703,2.239917326,2.09432462,3.418874931,1.303284168,2
3.220721283,2.200449223,1.056640173,1.88707072,0.078415647,4.724381656,1.016829561,2.289600542,1.973452532,2.659327771,0.875600663,2.456507057,2.706641563,2
2.977897198,1.357420759,0.095749781,7.682816474,0.466632531,6.308357193,0.398360918,0.627941712,2.713755349,3.842221918,2.609152062,2.10240956,2.247759897,2
3.509184641,2.94608191,0.932173232,5.527316773,0.697624219,0.078726029,1.774818308,9.956613695,3.047166539,1.872444028,2.214478179,1.058405735,2.27414032,0
4.821491706,1.906573813,0.849487255,0.770553958,0.962403755,5.848421566,1.287762204,8.757386258,3.280482965,3.72797444,2.590864996,1.36239094,1.677449689,0
1.523360758,2.053473733,0.497646128,-1.721037297,0.783659962,5.801698903,0.182503014,5.216137706,1.551092689,2.659699063,0.760090006,1.217963043,2.449423472,1
2.631929863,1.175280806,0.694201815,-3.062837045,0.580438342,8.570287855,0.769458779,0.709635617,2.544876398,3.240848733,2.035052853,2.27629328,1.703877621,1
5.243275532,1.672614314,0.87441062,3.995358567,0.553700147,8.092612097,0.244680893,7.746064194,3.762343084,2.840942328,1.218372735,2.423468146,1.809030039,0
1.921577381,2.565736452,0.642770049,6.546436402,0.349607778,0.072181939,0.688855886,-0.336491776,2.671493844,3.068179642,0.876271048,1.398552635,1.928282056,2
5.647755292,2.749680282,0.735210493,0.411446727,0.347359349,3.677948646,0.454120622,1.32699137,2.356297442,3.057744123,2.556532835,2.456490838,1.713662221,1
4.244851058,2.425298776,1.295118061,0.052521832,1.004333857,-1.981722307,0.320340921,9.064571399,3.476882926,3.866117037,1.991979422,0.23897587,1.299986151,1
2.956878201,2.354326768,0.34768473,2.198605626,1.058608632,5.116843767,0.606502388,8.615972008,2.927650701,2.31193806,1.913092575,1.89070715,1.688234854,0
2.760336936,2.952012821,0.479878992,1.812916677,0.306093823,7.172795233,1.28491051,9.643324317,2.081792729,2.29572215,3.108928665,2.082068316,2.73019313,0
0.686162521,2.306842427,0.722848986,9.374245093,-0.239129209,5.798395994,1.417015288,1.810796413,2.478971948,2.775828598,0.38425201,1.542491263,1.424615553,2
4.794877608,2.735415837,0.443411202,0.405499654,0.618073525,0.254293961,0.255557262,7.364146123,2.019429716,2.247425961,0.365659842,2.313860673,1.925100307,1
0.59923257,1.523450455,1.030573826,8.909678655,0.965379276,0.850981387,0.624582612,5.863291431,3.81026127,2.964522455,1.588263679,1.987186819,2.190088555,0
5.201503564,1.803745703,0.296337887,5.835587616,1.021792306,3.322606442,0.529551549,8.781906315,2.093574671,1.4080491,1.90931595,0.874068434,2.0105555,0
5.818831351,2.502294068,1.476735677,0.103936554,0.74513539,-1.875556353,1.576842241,-6.316003337,1.769093718,3.324363691,2.261655942,2.208177642,0.924194582,2
6.694751577,1.060123096,1.186553621,-2.835775076,0.862482065,3.004682328,0.969074732,4.823417697,3.739379472,3.279047001,3.298787667,0.648647156,1.043920901,1
4.803244948,2.230335226,0.605608444,0.795579543,0.718007755,3.770321502,-0.075451129,10.02429422,2.420206458,2.130941631,2.665594258,2.353525656,1.339020157,1
2.954670823,2.788913257,0.649914832,3.719451776,0.418189745,7.347748642,0.135369339,10.42793871,2.307482101,3.123047731,1.953679305,1.8094648,1.894928122,0
6.645168234,2.907400648,0.635684894,10.86590613,1.614975131,4.532473995,0.18716441,-2.649685365,2.594389339,0.592845464,0.691242316,1.527998007,1.534365992,2
3.17344047,3.388511579,0.429520465,3.310720102,1.025626801,7.385985421,0.902314541,-0.93473055,2.840822951,2.682402385,2.970195296,2.688425818,0.929807425,2
2.632350339,1.772015753,0.464799488,6.905650766,1.66177361,5.369887767,0.110957048,7.251716119,2.753010895,2.915089407,1.61556485,1.998396066,1.816033355,0
4.099770624,1.848863291,0.809393941,2.811005512,0.644604002,12.07078457,1.947296585,2.072250845,2.879518619,4.602033127,-0.448690097,1.252965216,1.996617281,2
4.177083014,1.380837488,1.18052553,4.365591926,0.466133212,3.049716528,0.907601346,3.589490206,2.729050245,2.93801039,2.014857833,1.269942366,1.931780341,2
1.519330636,2.607833437,-0.082897967,7.773054329,1.222789904,3.654656471,1.531551723,3.710231542,2.628148583,3.769513299,1.427723981,-0.026791075,1.730197182,2
4.442813457,1.140874099,0.790458872,-0.730425238,0.707470977,5.166133492,0.29930045,6.948338108,3.026161895,3.066535438,2.359801084,0.287024639,1.80709611,1
4.452536686,3.040812432,0.039077867,4.195394407,0.735252529,4.030843342,0.810017744,2.661329567,3.557017882,2.601918151,2.333164246,2.189700635,2.01356607,2
3.286943015,2.845704626,0.214326585,-0.008389998,0.718624437,-2.246275501,0.431131792,11.02356567,2.220961303,3.337966388,1.33516227,1.620119903,1.40343284,1
4.666243273,1.143024236,-0.430031297,3.819963813,0.566019555,5.313083882,0.536638062,6.081931152,2.212682846,2.957057168,2.319191444,0.943032133,1.436825662,0
4.255152298,2.873362986,1.388651748,8.116634844,0.553446379,4.14096654,1.242859961,1.682002208,3.59702243,3.093019067,0.082912529,1.96181978,1.182649303,2
-0.545518846,2.693974285,0.670669513,2.822815873,0.246439196,2.481207281,-0.021287273,0.709584754,2.38013696,3.42743012,2.880389067,3.112973625,2.215060853,2
7.081060322,2.340011309,1.148877017,0.460525684,1.634819968,-2.90911454,0.177566878,0.894272313,2.72649386,2.592315527,2.064407398,0.626519769,1.139804725,1
5.202621181,2.75789327,1.677251285,3.751475382,0.652623468,6.958885176,1.294934775,8.901336978,2.305682042,2.814080943,0.94075828,2.156452735,3.209183703,0
4.945355596,2.235895681,0.525451363,4.262411223,1.173537476,5.873373262,-0.277005528,-1.098004319,2.235388767,2.767175571,2.313615324,1.786696045,1.371850121,2
3.903657069,0.693393698,0.704214732,0.794262737,1.445248286,5.356518503,0.754851003,2.072941105,1.561953418,3.951083129,1.544036605,1.541351093,1.782997211,1
3.296104884,1.380720192,0.102026316,4.487805147,0.940125059,-1.337280963,0.44943796,9.113839326,2.006494452,2.07114194,0.754665123,2.023277514,2.005035184,0
6.303905783,2.234543835,1.104984621,4.430530883,0.089578876,-3.122273455,0.002209513,6.511849946,3.165393245,3.24146133,-0.293214825,2.128255954,1.350822378,1
4.936566856,0.943612243,0.624283364,7.13824627,1.124903568,2.638210112,1.559512595,1.070902245,3.192179377,2.538472704,2.477532619,1.900660447,0.481612849,2
4.271290153,2.426146937,0.166971707,9.257514901,0.674704684,6.832261878,0.643044672,4.47705345,3.472651924,2.042356887,-0.562660369,1.923721513,1.661278119,2
2.090114257,1.458656977,0.86243389,2.095987798,0.409480191,7.206756012,0.779911295,7.320665712,3.106169381,2.940105006,3.371447147,1.406388088,1.437724586,0
5.046526498,0.857464849,0.33136532,3.256393034,0.939328044,8.677806858,-0.011138977,9.446176971,1.751957153,1.673256112,1.882612205,2.357196592,2.296251234,0
5.647336881,2.760083405,0.278312462,0.949318489,0.178539254,1.005299807,0.325240885,6.888086585,3.670722933,3.507188286,1.211587115,2.442162194,1.521020743,1
1.827799509,2.205423655,1.212835198,4.085954849,0.738840378,4.065715001,0.900036286,4.985197491,1.767569052,3.463819305,0.824150866,1.36841518,1.750572218,0
3.403270561,0.877307717,0.846163723,1.789776075,0.069764741,3.350743939,1.134028493,10.67538957,3.318452122,3.118865348,1.358873461,1.401943563,1.846376463,0
3.764042669,2.14011929,0.417279629,8.958301843,1.463870319,5.263971971,1.071172808,8.737028754,3.625307986,2.187159964,1.444758819,2.938732559,1.864919069,0
1.521495706,0.989312674,0.613429048,2.376788818,0.469815312,2.571223301,-0.432046027,5.244486803,1.689414357,2.61937864,0.787725831,1.516486684,2.150305315,1
3.577795196,2.106738931,0.836683518,5.813263102,0.582679465,4.122389614,0.737846591,8.582658313,1.38805043,3.150338608,2.19238962,2.675318768,1.111857848,0
2.8417291,1.415347298,0.82647532,2.226541756,0.647090495,7.645619745,0.518415234,8.623885314,2.349353466,3.20197666,0.680430295,3.266546578,1.535195094,0
1.890418123,1.303352975,0.076371856,4.024941156,0.711215701,6.406946319,1.260582267,3.648361528,2.809364533,1.782833975,1.91343685,1.305838445,2.104858942,2
2.527291427,0.822724471,-0.332260007,0.491721602,0.555086614,1.005863688,0.755177566,1.954232291,2.764167275,1.44669854,1.120059972,2.467874665,1.769833956,1
2.131212266,2.40838553,0.463897058,4.15340793,0.904944579,0.633465287,0.475484076,3.831854118,3.667440188,3.055297145,2.228076771,1.166382706,2.060777409,1
4.652309957,1.67024798,1.257685423,1.757149352,1.258466727,2.44810981,0.964261087,4.247140276,2.634902506,2.740338737,1.833973071,0.5046264,2.27516903,1
5.25859922,1.382211823,0.916363285,0.533368049,2.260583909,11.12454102,0.961796876,-0.131749364,2.185796391,3.420432157,2.948792197,-0.495284995,2.0801047,2
4.715325654,1.458565774,0.767730059,-1.885405207,0.352426755,3.107947061,0.209200394,7.544334988,3.199817978,3.018345385,1.738470338,3.181334827,1.466388456,1
5.964517188,2.727413799,0.192024602,6.605196393,1.127169065,5.25439089,0.58854238,3.893410271,1.546771244,1.476325727,-0.519757216,0.606093652,1.424751262,2
5.279656312,2.124864705,1.178821794,5.551258347,0.139154474,3.11787553,0.52796941,9.267455296,2.193471405,1.695267607,0.681959992,1.425156034,2.393181917,0
2.709655294,1.543538352,1.474131754,2.910925338,0.254676983,13.29282462,1.803596359,3.951280286,2.945926207,1.544384549,1.985630751,2.175887585,1.252749269,2
4.873328322,2.01591392,0.839500263,7.565063554,0.930972369,4.912518403,0.68209286,7.528353404,2.579562759,4.223292459,2.220729177,2.090545343,1.482594752,0
2.261937092,1.537118408,0.262393167,4.063064452,0.879488882,7.369591078,0.024940602,7.199396076,3.095883558,1.537552089,0.586809691,0.992970082,3.05144266,0
4.842911322,1.688981046,1.480280842,2.291904676,0.456798573,-0.415916939,0.297674701,6.000085133,2.393998917,2.438327334,0.71287315,1.602339234,1.269657932,1
3.557872602,1.882501937,0.424231637,0.327302252,0.9846849,8.041810279,1.210964234,13.04972646,2.013049961,2.025053056,0.565782483,0.887815946,2.050391592,0
4.550480177,1.951063815,0.160024672,1.080950965,0.797450787,-1.350103923,1.153908723,3.688771073,2.125882177,1.85160098,-0.061044844,2.167709286,1.412142985,1
2.431953245,1.804501034,0.071132149,1.425082981,1.015383001,2.192092015,0.993891725,2.689881545,2.804229957,2.408818428,2.124282128,2.704957457,2.042515277,1
3.204930587,0.964603446,0.991697265,2.638474428,0.768877991,7.310554989,0.616336231,3.989871624,1.969776304,4.21011945,1.064711083,0.999797783,1.748570842,2
5.254086778,2.231681144,-0.246754517,4.64655566,0.4840585,13.16608561,0.757908891,5.3691535,2.266902168,2.817354988,2.804785449,2.726911418,1.599736421,2
5.039554836,2.658065266,1.666051284,3.2586466,1.225386481,13.24080639,1.563132906,-2.527040038,2.085458073,1.762789583,2.100488444,1.278524654,1.241829419,2
2.550518559,0.903974349,0.876831226,0.656575225,0.050671974,-1.790078648,1.502859225,-3.307223678,2.384764277,2.789189269,1.603852677,1.870814609,1.953891329,1
2.314329336,1.68393497,1.424751228,12.52276567,0.276319534,-0.035653042,0.085687845,-3.345676551,2.39910421,2.821679713,2.564030696,1.301269552,1.915294612,2
3.587949088,1.987304187,0.039440216,8.125555152,0.908690458,5.715539623,0.37656179,5.362231135,2.794728728,2.580701834,1.060445323,2.679797436,2.751665494,0
2.595695477,1.231366194,1.06540446,-0.067145312,0.340824253,11.47862402,0.519185508,-0.418656503,2.311417131,3.106632456,1.745484191,1.883494834,2.17020048,2
5.321488589,2.222923254,0.976555172,5.86848209,0.450183886,4.293132848,0.141738589,1.821051716,3.241739176,1.872863808,1.823356116,1.153444042,1.96826846,2
4.288904747,1.527112236,0.202607201,3.461298634,0.592575069,4.63465318,0.474222954,5.979339847,1.998139814,2.949643899,2.278218016,1.475906524,1.134418418,0
4.985792881,0.736400326,1.398436089,-0.170326228,0.557839404,-0.315226667,1.100177519,10.01457101,2.308744367,3.028903416,3.244062653,0.665834467,1.14700658,1
2.564179736,2.361135888,-0.032150775,5.863360988,1.164531892,5.608002674,0.808236619,5.202039465,2.224628312,2.18372965,2.056275559,2.092170413,1.674704292,0
1.871012895,2.814644348,-0.267489982,-1.702558884,0.813229006,3.897424252,0.176103746,-0.094223507,2.132640942,1.46567062,3.770853972,1.819984507,1.706825132,1
3.247001658,2.038488742,0.698047354,5.965918863,0.323770458,2.850953932,0.804163449,6.526117331,2.115755288,3.541443101,1.119594892,2.607429134,1.565436875,0
3.637216108,1.386700238,-0.509416249,-2.446081239,0.535291023,5.61081497,0.963503342,8.896785003,3.13100432,3.880393231,1.803065638,0.697554892,2.146469388,1
5.592268897,1.897763756,0.672720155,2.866391174,0.232417424,1.590756561,-0.127639111,5.38224892,1.932115506,2.231901747,1.572857315,2.514937695,1.075572525,1
3.954448468,1.269761807,0.803100738,1.828112854,0.789741505,1.896836014,1.432564064,8.132139531,1.762883003,1.843164897,2.836113579,2.201445028,2.02773551,1
4.27206216,2.28337464,0.508047308,0.613234788,0.703459621,4.07370518,0.69990392,9.783550199,2.573728681,2.330390192,1.979337508,1.924791693,1.092312775,1
5.582872813,2.821098493,0.035297977,1.973989152,1.462976741,6.635800915,1.402308566,4.213391844,1.679583096,3.155704585,0.789083246,2.062316568,0.792715853,1
1.734080788,2.559882391,1.538251426,5.312203137,1.112593063,11.94798857,-0.004574051,11.92195539,2.99063734,2.857331858,2.592799878,0.746314951,1.074836968,0
4.102295998,1.996207586,0.864927942,2.297671478,0.516972168,7.313293836,1.510927756,6.041671202,2.69590381,3.972786652,3.014733788,2.127667455,1.565806713,0
6.467888586,1.529686822,0.67753054,7.633978326,0.517059146,6.749573423,0.043910502,8.135036285,3.197150841,1.427493275,2.286007841,2.003394269,1.70111848,0
4.576034159,1.90304358,0.291347717,3.218772569,0.905351108,10.17585744,1.168875356,4.845001422,3.118458135,3.476919924,3.485308598,3.094644784,2.449246488,2
6.241606337,1.086080781,0.131239539,5.711696505,1.817590027,4.506942724,0.587924449,5.401065947,3.529103019,2.774362138,0.723129964,1.211123913,2.607014668,0
6.623544765,2.039363934,-0.244484604,5.619551654,1.584704617,10.53974343,0.725070876,6.598288614,2.606179066,3.897668816,0.837008581,0.423427858,1.508226202,0
2.281287471,1.888493039,0.446266766,3.057517238,0.71278602,8.018328109,0.43587279,-0.64370471,3.205280692,2.719433146,1.929025469,0.968768541,1.349726021,2
1.536861045,0.977114142,0.22377319,0.561485,0.614098144,2.649421723,0.337121727,0.438324558,2.593493619,3.123338794,1.234604122,1.846000206,1.658856456,1
4.630086832,1.850365433,0.532109559,3.206454523,1.360264989,4.022160243,0.934624849,4.21789625,2.898304747,1.99060905,0.873433234,1.25371445,2.463627668,1
3.174402907,2.352933688,0.996784923,-1.764656488,-0.458815988,-4.548402883,1.572572612,-1.892231482,1.682581784,1.786465285,0.121314383,1.07440007,0.964941506,1
5.603868747,1.569188229,0.080338342,-3.131052913,1.644117035,3.552294638,0.288517521,13.68496248,2.4236462,3.836293425,1.110349965,0.903002548,1.94394494,1
4.303653851,1.979316547,0.399238873,0.942883778,0.489248939,-0.471548433,0.591291618,6.215824037,2.41450959,3.160025378,1.504541822,1.472413405,2.778958019,1
3.931350763,1.843934076,0.662000639,3.880842624,1.154696539,-3.299582659,1.090398696,4.630182325,2.006449535,2.922481271,0.049358471,2.708525239,1.305067845,1
6.022634693,2.694045361,0.49069791,2.666662024,0.89184144,5.62545255,0.428789746,8.561328688,1.475873351,3.124354149,2.207189009,1.312850881,1.689415274,0
3.612401963,1.6357178,0.146088901,5.43570057,0.373840377,3.412298929,0.007571373,-0.907894072,1.683944857,1.581894848,0.096523546,2.683099606,1.817158699,2
4.919668524,1.335159908,0.983335105,6.116516109,0.228482623,9.480108175,1.300390627,8.157514729,2.31032171,2.116259559,2.869665057,2.302922148,1.656606257,0
5.313510503,2.964846635,0.277400014,4.630399363,0.93381142,5.176185129,0.846073534,6.549594374,2.509863472,1.395239457,2.193935174,0.718101103,2.677209669,0
3.355878014,2.764851643,1.170202786,2.957060404,0.289938396,5.21799053,-0.378623131,2.67182383,2.60658041,1.677784059,1.186020487,0.686625505,2.282715956,2
3.15637674,2.620625096,0.426223396,-5.002191263,1.158656573,8.062090892,0.714956398,3.357825495,3.010647516,1.59873717,1.524121701,0.488557738,1.92750669,1
5.627662412,1.015023681,0.736616841,7.313886704,0.504028146,4.712967036,1.312684706,4.24955462,1.344029022,2.651674971,0.892392818,0.977391563,1.510514507,2
4.100091277,2.180796436,1.005310457,2.686717989,0.946893499,6.546676579,0.406473303,12.55795065,2.806133173,3.648009064,0.490132401,1.05530792,1.050397921,0
1.479170575,2.588488142,1.697570986,8.813673342,0.806533795,0.698117383,0.20315444,-2.884793373,1.943290224,2.496574484,-0.824636321,1.599207863,1.319334285,2
6.331880528,1.716814226,1.02276989,0.885072904,1.137223537,8.422768463,0.241261731,5.32118757,3.841096499,2.876915896,0.893899278,2.245995635,2.339952355,1
1.851982674,1.576043776,0.782709233,7.683129384,1.0188238,3.280625484,0.734600926,7.695633213,2.75650137,2.972464302,3.26679974,2.314386864,1.764045448,0
5.98745969,1.475162196,1.402469121,10.79953579,0.294307053,5.70976571,0.316524678,2.766492504,2.278509596,2.977252731,1.434882153,1.039974537,1.960505724,2
3.629808988,2.866312138,1.227112444,-2.54220492,0.140282199,4.362060485,1.142141928,4.996057808,2.385745085,4.153488674,1.651663085,2.014133181,2.112647396,1
3.619756076,1.41026307,0.781257075,6.078743179,0.700602953,9.849631925,0.826902137,8.775249991,2.61226229,3.868140573,-0.082717758,2.972852547,2.276303167,0
3.712547237,2.322455737,0.486054836,-4.165063482,1.569912893,5.486122083,-0.123860845,5.36105059,3.416668413,2.605832036,1.160822913,1.01110795,1.688095653,1
3.177743726,2.650169807,0.101973634,1.238182976,1.232826458,6.28463535,1.449335163,6.351083183,2.319757243,2.973756225,0.831316652,1.884986863,1.806387508,1
5.092403372,2.143207259,0.358964721,2.756530104,1.538871216,0.58665288,0.7103295,7.580388272,2.360412849,3.958647507,1.187632474,1.541156106,2.640786209,1
4.87568953,0.961986566,0.459290008,3.009871825,0.743114088,-2.251795019,-0.299669099,2.493786387,1.717805595,3.524997451,2.641588561,0.888636516,1.725134247,1
4.460295481,3.029181985,0.710508132,1.289786481,1.256548304,9.723112274,0.771070824,1.495096208,2.670241752,3.357059983,-0.348800066,1.161210594,1.617485971,2
6.535259637,2.4808739,1.085471388,4.736224186,0.445419529,3.613449085,0.308975593,4.291025283,2.176864565,3.349849668,3.032971168,1.080730172,1.35690155,2
4.175493953,0.865058587,0.95075335,0.2363037,0.466491623,5.274227936,0.930494406,7.709606041,2.546319842,2.481048504,1.997589301,1.216090955,1.94054357,1
5.449641168,3.10205296,0.675804675,2.001478745,1.698233657,1.400236869,0.722256192,8.860526671,3.273246832,2.305882783,1.375507811,0.457060133,1.103178378,1
4.660673608,1.456720392,0.369440914,8.859278576,0.286020973,3.012482104,0.351452251,3.785009341,2.56391549,2.808115083,1.82119897,1.632784922,1.905155188,2
2.797898613,1.333324433,1.03627373,4.77323078,0.499488105,8.001338516,1.245971513,0.447080668,2.21558081,2.593873984,1.344275221,1.086952082,1.99916356,2
3.087163767,2.735597013,0.491851726,2.395732157,0.969836379,-0.638177419,-0.178088476,3.530031027,3.006537956,3.095254493,2.153728618,0.958548416,1.923878191,1
-1.00258097,1.538930672,0.146409395,0.159410421,0.496376655,3.936108017,0.213064921,11.41882214,2.743911917,2.982263087,1.534056879,1.455756981,1.359094944,0
4.801238743,1.63638412,0.283883294,8.128259115,1.267252247,-1.347259086,1.270551496,12.04490288,2.855740882,3.704311902,2.66614368,0.893364493,1.360306074,0
1.908345638,1.97422926,0.271257741,-1.770729897,0.779478442,5.98484451,1.251855287,2.948427352,3.511030213,2.018580478,1.918704415,1.671437262,2.155760663,1
7.424318264,1.763491324,1.484789873,1.248709831,1.109842803,-1.459573294,0.034562197,2.182587224,2.842761851,2.183731015,2.01482892,0.362141437,1.869493745,1
5.413792523,3.312597061,0.001562343,10.56921026,1.494971474,3.174647577,0.81524141,1.182838946,2.834598248,2.151559723,1.139624578,2.062580541,2.439098124,2
5.387282984,3.112203865,-0.225257957,12.23488603,1.800866019,3.904422069,0.587287225,2.984087122,3.16403611,3.390255065,3.619056693,1.693541541,2.473982608,2
2.542702244,1.553297462,1.727153878,0.781247724,0.533446598,4.995351489,0.561070397,2.501091084,2.319164823,2.939682445,3.282365456,2.971269546,1.242721424,1
4.917640416,2.119386739,0.72614674,4.763470457,0.04957719,9.38239238,0.248449708,4.9983302,2.890010384,2.888416797,2.655970597,0.766340175,2.186569084,2
3.887654948,1.806145096,0.348878124,7.850194173,0.956673371,6.306098502,0.805834545,4.050250737,2.557667276,2.463380038,3.063719286,2.094082618,1.321348472,2
6.396818055,3.534598826,0.542311805,6.534653427,0.331983498,2.744647075,0.829591069,5.859586272,2.794937597,2.730082396,3.113885958,1.844413822,1.865672402,0
6.090439359,2.09873445,0.245839686,3.468194605,-0.011165443,2.739642575,1.048635409,4.724694604,1.577590602,2.086640128,2.501250581,2.137549537,1.449323151,1
-0.412431563,2.879680936,-0.211292273,3.67243304,1.152767902,2.31467462,0.771589113,12.82644208,2.541845508,2.235050995,2.452843018,1.42637132,2.049349835,0
5.35674226,2.142413718,1.861423582,1.032823284,0.55193715,2.387443037,1.04920505,-0.875776195,4.127876567,2.275624768,1.66993138,1.514670072,1.73018315,2
2.636717947,1.809079213,0.487184713,8.786670169,0.521714753,6.651807919,0.576255707,2.46505234,3.183058618,3.047915591,2.130616254,1.077232866,2.416321264,2
4.724163409,0.394407119,0.064257513,3.762033859,0.859890346,0.021231651,0.878128234,3.079546294,1.346747225,2.259194487,2.226224905,2.335155988,1.291801329,1
3.550533483,3.23944639,-0.382243065,-1.585963392,0.437753515,1.590821457,0.217112939,9.763612865,3.181809429,2.819320597,0.359480904,1.706052369,1.747405223,1
3.224755815,1.431161508,0.713229449,7.509198513,0.445461534,1.099997525,0.657202296,11.10189713,2.431888335,2.919870348,1.930347433,-0.420421896,1.821703929,0
3.201893193,1.901641038,0.584351656,1.430628911,0.553981461,7.688657867,-0.079262172,0.543781273,2.837141342,3.077295915,0.636843975,1.537402736,1.283921346,2
8.845834132,1.986959456,0.815177079,1.563555605,0.011728501,4.260113937,1.378142195,3.190146021,3.13752316,2.849044308,3.874333209,1.954804748,1.147369313,1
4.573505685,1.919378654,0.181752398,3.615594484,1.172536688,-2.94110345,0.686823725,1.879590398,0.979001727,2.4560337,0.191413711,1.000528366,2.034995259,1
3.823010035,2.599518298,1.158642904,7.182957812,0.578191684,4.618732662,0.212804067,2.215920606,2.430158319,2.774722712,1.652774347,1.464843563,1.878386839,2
0.915724711,0.955565474,-0.321672743,-0.934791163,1.455582554,4.489903907,1.177990903,7.075979836,1.765857622,2.558797082,0.161775507,1.747050467,1.571560651,1
2.391107207,2.249031726,1.343698835,6.614171123,1.012293563,5.042555801,0.396535158,5.263352994,3.126240454,2.438056478,2.63221775,2.059571537,0.645596303,0
3.713529879,2.267602315,0.513905371,7.019763653,0.64846937,9.905826141,0.814722055,5.877156711,2.698237063,2.181219982,1.900354094,1.934916403,1.660644642,0
0.900267576,1.302555365,-0.517965219,1.941464655,0.639386029,2.793103147,0.634454793,2.64829863,2.394158547,2.573066501,1.031425294,2.749713278,1.68359199,1
4.866927155,2.753711916,0.264115246,-1.937886368,0.629479678,10.53875994,1.071250546,1.771907349,1.551512417,2.810922187,-0.9876288,1.167526666,2.124235937,2
2.315406367,1.798176276,0.338246288,3.396274827,0.357886278,4.420401065,0.349721394,10.28921339,1.832896267,3.430084534,2.786132995,1.65306418,1.992378781,0
5.079730989,1.62448627,-0.262265467,7.738169457,0.563927257,5.169557278,0.106411375,7.248662835,1.745910333,2.354114492,2.181592489,1.120927492,1.889334787,0
3.250396499,2.6857386,0.651324569,-1.985104843,1.415952503,5.572663552,0.507218098,4.787861598,2.97031174,3.067279053,-0.796689374,0.619788969,1.346866542,1
4.470462908,1.550503234,0.510528907,-4.556767383,0.855429955,4.849789915,0.379926407,10.9757948,2.253247594,1.854795134,1.61483888,0.659098184,1.239893214,1
3.51496257,1.864484584,0.223573621,0.936758772,1.20474997,5.360405822,1.341852433,9.573236684,2.211749538,1.800906871,2.098339022,1.721390447,2.218209457,0
2.974987361,1.743593928,0.539941459,1.860398328,1.141496759,1.614024757,1.428589542,5.413795977,2.666653133,2.991097339,0.873359934,2.092539837,1.91599456,1
3.376136683,1.815852262,0.799371387,-1.242986507,-0.350756714,6.624331186,0.099061382,2.187212785,3.05343648,2.628309752,0.923909506,1.868908232,2.030730672,1
5.376005527,2.071362634,1.458121874,3.920648343,0.78151427,4.742963111,0.506185819,4.093500329,3.658299495,3.016927971,0.872266699,0.261485665,1.839811237,2
3.546164031,1.944022963,0.68092437,-1.702422993,0.916936952,5.871732617,0.114108891,-0.002444133,2.308947846,3.240781669,2.320456837,0.291782565,1.922112548,1
4.50495011,3.11881912,0.791666989,5.398159169,1.096952241,0.305217849,0.294259651,12.8415717,2.958719336,2.316145393,0.405937101,-0.357695771,1.803936123,0
2.863449318,1.972872238,0.363022261,5.006824936,0.839001781,9.301685708,0.688220919,3.472933264,2.952514334,3.089914852,3.439893889,0.458621272,2.34986677,2
